time,ARS,AUD,BRL,CAD,CHF,CNY,COP,EUR,GBP,HKD,IDR,INR,JPY,KWD,MXN,MYR,NZD,PEN,PHP,RUR,SEK,SGD,TRY,USD,VUV,ZAR,gldslv,gldplt,gldpld,date
10:18,8348.47,1617.75,3295.67,1673.91,1533.51,10422.51,3004278,1248.87,1058.66,12961.87,16204223,89429.59,154970,471.00,21270.2,5178.66,1997.82,4308.70,68092.7,68092.7,10737.41,2069.19,2959.38,1671.40,150254,14859.24,52.95305,0.96927,2.22291,2013-02-08
10:20,8343.48,1616.61,3295.36,1672.23,1532.76,10416.45,3002480,1248.29,1057.53,12953.78,16194528,89381.43,154896,470.88,21254.0,5175.57,1996.63,4306.12,68051.9,68051.9,10730.81,2067.79,2956.94,1670.40,150164,14839.66,52.96312,0.96936,2.22216,2013-02-08
10:22,8344.98,1617.23,3294.79,1672.70,1533.37,10418.32,3003020,1248.85,1057.38,12955.94,16197436,89392.47,154869,470.97,21262.7,5176.50,1996.49,4306.90,68064.1,68064.1,10736.08,2068.16,2957.47,1670.70,150191,14839.66,52.95697,0.96976,2.22079,2013-02-08
10:24,8342.98,1616.85,3294.00,1672.30,1533.00,10415.82,3002301,1248.55,1057.13,12952.84,16193558,89371.07,154832,470.86,21257.6,5175.25,1996.01,4305.87,68047.9,68047.9,10733.51,2067.66,2956.76,1670.30,150155,14836.10,52.97563,0.97037,2.22441,2013-02-08
10:26,8339.98,1616.27,3295.99,1671.70,1532.78,10412.25,3001084,1248.43,1056.08,12948.02,16187741,89343.31,154699,470.69,21250.1,5173.40,1995.12,4304.32,68023.4,68023.4,10732.66,2066.59,2955.53,1669.70,150101,14829.44,52.95660,0.97047,2.22479,2013-02-08
10:28,8342.48,1616.92,3294.47,1672.04,1532.74,10415.53,3002092,1248.14,1056.23,12951.90,16192589,89367.89,154811,470.83,21253.3,5174.95,1995.89,4305.61,68043.8,68043.8,10730.53,2067.37,2956.09,1670.20,150146,14839.06,52.93068,0.96969,2.22279,2013-02-08
10:30,8342.48,1616.92,3294.47,1672.04,1532.74,10415.53,3002092,1248.14,1056.23,12951.90,16192589,89367.89,154811,470.83,21253.3,5174.95,1995.89,4305.61,68043.8,68043.8,10730.53,2067.37,2956.09,1670.20,150146,14839.06,52.90982,0.96941,2.22072,2013-02-08
10:32,8346.32,1617.04,3295.39,1672.17,1532.85,10417.24,2991122,1248.53,1056.26,12953.72,16195497,89383.94,154793,470.91,21260.3,5175.88,1995.58,4306.38,68056.0,68056.0,10732.46,2067.58,2956.62,1670.50,150173,14842.89,52.90890,0.96897,2.22112,2013-02-08
10:34,8344.32,1616.66,3294.60,1671.77,1532.48,10414.74,2990406,1248.23,1056.00,12950.62,16191619,89362.54,154756,470.80,21255.2,5174.64,1995.10,4305.35,68039.7,68039.7,10729.89,2067.08,2955.91,1670.10,150137,14839.34,52.92230,0.96890,2.22591,2013-02-08
10:36,8346.48,1617.04,3295.23,1672.84,1532.68,10417.24,2987537,1248.70,1055.92,12954.39,16195497,89383.61,154803,470.91,21263.0,5175.88,1995.41,4306.38,68056.0,68056.0,10733.96,2067.07,2956.28,1670.50,150171,14823.85,52.90890,0.96931,2.22615,2013-02-08
10:38,8349.98,1617.72,3296.61,1673.54,1533.32,10421.60,2988789,1249.22,1056.36,12959.82,16202284,89421.07,154868,471.11,21271.9,5178.04,1996.25,4308.19,68084.5,68084.5,10738.46,2067.94,2957.52,1671.20,150234,14830.06,52.88939,0.96954,2.22560,2013-02-08
10:40,8349.98,1617.72,3294.94,1673.37,1532.99,10421.60,2988875,1248.55,1056.36,12959.48,16202284,89417.89,154992,471.11,21271.2,5178.04,1996.41,4308.19,68084.5,68084.5,10732.11,2067.77,2957.02,1671.20,150236,14830.06,52.80622,0.96943,2.22560,2013-02-08
10:42,8346.48,1616.71,3293.39,1672.50,1531.85,10417.24,2987316,1247.69,1055.59,12954.06,16195497,89382.10,155001,470.91,21261.5,5175.88,1995.08,4307.72,68056.0,68056.0,10727.78,2066.91,2955.45,1670.50,150171,14827.02,52.81524,0.96942,2.22853,2013-02-08
10:44,8343.65,1616.95,3293.36,1672.90,1531.42,10416.95,3002149,1247.62,1055.69,12953.28,16153102,89381.93,154930,470.88,21259.0,5175.57,1995.46,4306.29,68068.3,68068.3,10726.14,2066.45,2955.44,1670.40,150160,14830.31,52.82767,0.96942,2.23048,2013-02-08
10:46,8341.65,1616.56,3292.57,1672.50,1531.05,10414.45,3001430,1247.32,1055.44,12950.18,16149234,89360.53,154892,470.77,21253.9,5174.33,1994.98,4305.26,68052.0,68052.0,10723.57,2065.96,2954.73,1670.00,150124,14826.76,52.82541,0.96834,2.22134,2013-02-08
10:48,8342.48,1616.92,3293.97,1672.87,1531.24,10415.70,3002136,1247.64,1055.40,12951.73,16150837,89371.23,154893,470.83,21263.6,5174.95,1995.55,4305.61,68060.5,68060.5,10728.19,2066.37,2955.25,1670.20,150142,14834.21,52.84213,0.96863,2.22545,2013-02-08
10:50,8342.48,1616.92,3293.97,1672.87,1531.24,10415.70,3002136,1247.64,1055.40,12951.73,16150837,89371.23,154893,470.83,21263.6,5174.95,1995.55,4305.61,68060.5,68060.5,10728.19,2066.37,2955.25,1670.20,150142,14834.21,52.83174,0.96919,2.22427,2013-02-08
10:52,8338.48,1616.31,3291.39,1671.57,1530.34,10410.55,3000336,1246.71,1054.73,12945.53,16143098,89338.77,154879,470.60,21246.1,5172.47,1994.43,4303.55,68027.9,68027.9,10719.88,2065.38,2953.00,1669.40,150071,14824.44,52.83242,0.96827,2.22380,2013-02-08
10:54,8338.15,1616.81,3294.73,1672.23,1531.01,10410.71,3000698,1246.87,1054.89,12945.69,16143098,89333.43,154918,470.60,21246.0,5172.47,1996.27,4303.55,68027.9,68027.9,10721.39,2065.38,2952.67,1669.40,150075,14826.27,52.85844,0.96889,2.22439,2013-02-08
10:56,8337.65,1616.72,3294.53,1672.14,1530.91,10410.09,3000518,1246.80,1054.83,12944.92,16142131,89328.08,154909,470.57,21244.7,5172.16,1996.15,4303.29,68023.8,68023.8,10720.74,2065.26,2952.49,1669.30,150066,14825.39,52.86048,0.96900,2.22455,2013-02-08
10:58,8332.33,1614.86,3290.77,1671.40,1529.96,10400.52,2992991,1246.09,1053.28,12933.90,16128593,89248.83,154706,470.18,21232.5,5167.82,1993.31,4299.68,67966.8,67966.8,10712.25,2063.52,2950.01,1667.90,149939,14814.12,52.90995,0.96886,2.22476,2013-02-08
11:00,8332.33,1614.86,3290.77,1671.40,1529.96,10400.52,2992991,1246.09,1053.28,12933.90,16128593,89248.83,154706,470.18,21232.5,5167.82,1993.31,4299.68,67966.8,67966.8,10712.25,2063.52,2950.01,1667.90,149939,14814.12,52.92039,0.96886,2.22773,2013-02-08
11:02,8334.33,1615.25,3291.55,1671.80,1530.33,10403.02,2993709,1246.38,1053.53,12937.00,16132461,89270.23,154743,470.29,21237.6,5169.06,1993.78,4300.71,67983.1,67983.1,10714.82,2064.02,2950.72,1668.30,149975,14817.67,52.92263,0.96859,2.22886,2013-02-08
11:04,8333.16,1615.75,3291.72,1671.80,1530.33,10403.85,2998648,1246.72,1053.36,12937.00,16132461,89266.89,154704,470.29,21234.5,5169.06,1994.62,4300.71,67983.1,67983.1,10715.32,2063.85,2951.22,1668.30,149971,14820.18,52.95398,0.96898,2.22856,2013-02-08
11:06,8330.16,1615.17,3290.54,1671.20,1529.78,10400.11,2997570,1246.27,1052.98,12932.34,16126659,89234.79,154648,470.12,21226.8,5167.20,1993.90,4299.16,67958.6,67958.6,10711.47,2063.11,2950.16,1667.70,149917,14814.84,52.97155,0.96852,2.22687,2013-02-08
11:08,8326.99,1614.58,3288.85,1670.43,1528.23,10395.53,2996521,1245.32,1053.10,12927.69,16120857,89201.69,154488,469.95,21212.0,5165.34,1992.85,4297.61,67934.2,67934.2,10706.62,2062.20,2949.10,1667.10,149867,14807.02,52.99961,0.96857,2.22607,2013-02-08
11:10,8328.99,1614.97,3291.31,1670.83,1528.93,10398.69,2997314,1245.62,1053.19,12931.13,16124725,89236.43,154590,470.07,21221.6,5166.58,1993.16,4298.65,67950.5,67950.5,10709.02,2062.70,2949.97,1667.50,149900,14812.74,52.94950,0.96858,2.22750,2013-02-08
11:12,8328.99,1614.97,3291.31,1670.83,1528.93,10398.69,2997314,1245.62,1053.19,12931.13,16124725,89236.43,154590,470.07,21221.6,5166.58,1993.16,4298.65,67950.5,67950.5,10709.02,2062.70,2949.97,1667.50,149900,14812.74,52.96519,0.96841,2.22720,2013-02-08
11:14,8328.16,1615.45,3291.08,1670.63,1528.75,10396.11,2996178,1245.81,1053.40,12929.74,16114468,89210.55,154550,470.01,21220.6,5165.96,1993.92,4298.13,67942.0,67942.0,10712.07,2062.61,2949.45,1667.30,149878,14814.96,52.96407,0.96874,2.22693,2013-02-08
11:16,8329.66,1615.74,3291.67,1670.93,1529.02,10397.99,2996718,1246.03,1053.59,12932.07,16117367,89226.60,154578,470.09,21224.4,5166.89,1994.28,4298.90,67954.2,67954.2,10713.99,2062.99,2949.98,1667.60,149905,14817.62,52.98407,0.96908,2.22733,2013-02-08
11:18,8330.99,1616.53,3290.10,1671.23,1529.46,10399.85,2997848,1246.75,1054.11,12934.90,16120253,89245.32,154600,470.18,21235.4,5167.82,1996.64,4299.68,67966.6,67966.6,10724.10,2063.69,2950.51,1667.90,149939,14824.96,52.96743,0.96932,2.22624,2013-02-08
11:20,8330.99,1616.53,3290.10,1671.23,1529.46,10399.85,2997848,1246.75,1054.11,12934.90,16120253,89245.32,154600,470.18,21235.4,5167.82,1996.64,4299.68,67966.6,67966.6,10724.10,2063.69,2950.51,1667.90,149939,14824.96,52.96220,0.96903,2.22624,2013-02-08
11:22,8331.99,1616.72,3290.49,1671.44,1529.65,10401.10,2998207,1246.90,1054.24,12936.45,16122186,89256.03,154619,470.23,21237.9,5168.44,1996.88,4300.19,67974.7,67974.7,10725.38,2063.94,2950.87,1668.10,149957,14826.74,52.96855,0.96932,2.22562,2013-02-08
11:24,8329.99,1616.67,3290.87,1671.54,1528.94,10398.44,2996799,1246.27,1053.98,12933.18,16126658,89231.96,154550,470.12,21227.7,5167.20,1996.40,4299.16,67958.6,67958.6,10723.31,2063.94,2949.66,1667.70,149921,14819.18,52.96108,0.96903,2.22480,2013-02-08
11:26,8328.49,1616.38,3290.28,1671.23,1528.67,10396.57,2996260,1246.05,1053.80,12930.85,16123757,89215.90,154522,470.04,21223.8,5166.27,1996.04,4298.39,67946.4,67946.4,10721.38,2063.57,2949.13,1667.40,149894,14816.51,52.98819,0.96897,2.22499,2013-02-08
11:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
